KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr Wert_de;Klassifikationssystem_ID
21626;6873;AAA180v001;1;pc-6.1
21627;6873;EAA346v001;2;pc-6.1
21628;6873;EAA432v001;3;pc-6.1
21629;6873;AAA270v001;4;pc-6.1
21630;6873;AAA008v001;5;pc-6.1
21631;6874;AAA180v001;1;pc-6.1
21632;6874;EAA346v001;2;pc-6.1
21633;6874;EAA432v001;3;pc-6.1
21634;6874;AAA270v001;4;pc-6.1
21635;6874;AAA008v001;5;pc-6.1
21636;6875;EAA056v001;1;pc-6.1
21637;6875;EAA132v001;2;pc-6.1
21638;6875;AAB371v001;3;pc-6.1
21639;6877;EAA153v001;1;pc-6.1
21640;6877;EAA154v001;2;pc-6.1
21641;6877;AAC821v001;3;pc-6.1
21642;6877;EAB117v001;4;pc-6.1
21643;6877;AAA113v001;5;pc-6.1
21644;6877;EAB118v001;6;pc-6.1
21645;6877;EAA796v001;7;pc-6.1
21646;6877;AAC520v001;8;pc-6.1
21647;6877;AAA270v001;9;pc-6.1
21648;6878;AAA297v001;1;pc-6.1
21649;6878;AAA289v001;2;pc-6.1
21650;6878;EAA200v001;3;pc-6.1
21651;6878;AAA298v001;4;pc-6.1
21652;6878;AAA302v001;5;pc-6.1
21653;6878;AAC712v001;6;pc-6.1
21654;6878;EAA532v001;7;pc-6.1
21655;6878;EAB134v001;8;pc-6.1
21656;6878;AAA326v001;9;pc-6.1
21657;6878;EAA855v001;10;pc-6.1
21658;6878;AAC702v001;11;pc-6.1
21659;6878;AAA004v001;12;pc-6.1
21660;6878;AAA348v001;13;pc-6.1
21661;6878;EAA976v001;14;pc-6.1
21662;6878;AAA291v001;15;pc-6.1
21663;6878;AAA270v001;16;pc-6.1
20739;6472;EAA057v001;1;pc-6.1
20740;6472;EAA158v001;2;pc-6.1
20741;6472;EAA159v001;3;pc-6.1
20742;6472;AAA270v001;4;pc-6.1
20743;6474;EAA580v001;1;pc-6.1
20744;6474;EAA581v001;2;pc-6.1
20745;6474;EAA582v001;3;pc-6.1
20746;6475;AAA013v001;1;pc-6.1
20747;6475;AAA011v001;2;pc-6.1
21236;6709;EAA581v001;1;pc-6.1
21237;6709;EAA582v001;2;pc-6.1
21238;6711;EAA281v001;1;pc-6.1
21239;6711;EAA316v001;2;pc-6.1
21240;6711;EAA463v001;3;pc-6.1
21241;6711;EAA464v001;4;pc-6.1
21242;6711;EAA465v001;5;pc-6.1
21243;6711;AAA113v001;6;pc-6.1
21244;6711;EAA791v001;7;pc-6.1
21245;6711;AAC520v001;8;pc-6.1
21246;6711;AAA270v001;9;pc-6.1
21247;6713;EAB119v001;1;pc-6.1
21248;6713;EAA464v001;2;pc-6.1
21249;6713;EAA465v001;3;pc-6.1
21250;6713;AAC520v001;4;pc-6.1
21251;6713;AAC967v001;5;pc-6.1
21252;6713;AAA270v001;6;pc-6.1
21253;6714;AAA297v001;1;pc-6.1
21254;6714;AAA289v001;2;pc-6.1
21255;6714;EAA200v001;3;pc-6.1
21256;6714;AAA298v001;4;pc-6.1
21257;6714;AAA302v001;5;pc-6.1
21258;6714;AAC712v001;6;pc-6.1
21259;6714;EAA532v001;7;pc-6.1
21260;6714;EAB134v001;8;pc-6.1
21261;6714;EAA716v001;9;pc-6.1
21262;6714;AAA326v001;10;pc-6.1
21263;6714;EAA855v001;11;pc-6.1
21264;6714;AAC702v001;12;pc-6.1
21265;6714;AAA004v001;13;pc-6.1
21266;6714;AAA348v001;14;pc-6.1
21267;6714;EAA976v001;15;pc-6.1
21268;6714;AAA291v001;16;pc-6.1
21269;6714;AAA270v001;17;pc-6.1
21270;6723;EAA579v001;1;pc-6.1
21271;6723;EAA580v001;2;pc-6.1
21272;6723;EAA581v001;3;pc-6.1
21273;6723;EAA582v001;4;pc-6.1
21274;6724;AAA011v001;1;pc-6.1
21275;6724;EAA899v001;2;pc-6.1
21276;6726;EAB139v001;1;pc-6.1
21277;6726;EAA463v001;2;pc-6.1
21278;6726;EAB120v001;3;pc-6.1
21279;6726;EAA465v001;4;pc-6.1
21280;6726;EAB121v001;5;pc-6.1
21281;6726;EAB118v001;6;pc-6.1
21282;6726;AAA164v001;7;pc-6.1
21283;6726;AAC520v001;8;pc-6.1
21284;6726;EAB122v001;9;pc-6.1
21285;6726;EAB123v001;10;pc-6.1
21286;6726;AAA270v001;11;pc-6.1
21287;6727;EAA304v001;1;pc-6.1
21288;6727;EAB038v001;2;pc-6.1
21289;6727;AAA008v001;3;pc-6.1
21290;6729;EAA057v001;1;pc-6.1
21291;6729;EAA157v001;2;pc-6.1
21292;6729;EAA312v001;3;pc-6.1
21293;6729;AAA270v001;4;pc-6.1
21294;6729;AAA008v001;5;pc-6.1
21295;6733;EAA153v001;1;pc-6.1
21296;6733;EAA154v001;2;pc-6.1
21297;6733;EAA156v001;3;pc-6.1
21298;6733;EAB119v001;4;pc-6.1
21299;6733;EAA463v001;5;pc-6.1
21300;6733;EAA464v001;6;pc-6.1
21301;6733;EAB118v001;7;pc-6.1
21302;6733;EAA796v001;8;pc-6.1
21303;6733;AAC520v001;9;pc-6.1
21304;6733;AAA270v001;10;pc-6.1
21305;6733;AAA008v001;11;pc-6.1
21306;6734;AAA297v001;1;pc-6.1
21307;6734;AAA289v001;2;pc-6.1
21308;6734;AAA298v001;3;pc-6.1
21309;6734;AAA302v001;4;pc-6.1
21310;6734;AAC712v001;5;pc-6.1
21311;6734;AAA326v001;6;pc-6.1
21312;6734;AAC702v001;7;pc-6.1
21313;6734;AAA004v001;8;pc-6.1
21314;6734;AAA291v001;9;pc-6.1
21315;6734;AAA270v001;10;pc-6.1
21316;6736;EAD384v001;1;pc-6.1
21317;6736;EAB144v001;2;pc-6.1
21318;6736;AAB371v001;3;pc-6.1
21319;6749;EAA579v001;1;pc-6.1
21320;6749;EAA580v001;2;pc-6.1
21321;6749;EAA581v001;3;pc-6.1
21322;6751;EAA198v001;1;pc-6.1
21323;6751;AAB371v001;2;pc-6.1
21324;6751;EAB131v001;3;pc-6.1
21325;6751;EAA995v001;4;pc-6.1
21326;6752;EAA463v001;1;pc-6.1
21327;6752;EAA465v001;2;pc-6.1
21328;6752;EAB121v001;3;pc-6.1
21329;6752;AAC821v001;4;pc-6.1
21330;6752;EAB118v001;5;pc-6.1
21331;6752;AAA164v001;6;pc-6.1
21332;6752;EAB123v001;7;pc-6.1
21333;6752;AAA270v001;8;pc-6.1
21334;6753;EAA304v001;1;pc-6.1
21335;6753;EAA842v001;2;pc-6.1
21336;6753;EAB038v001;3;pc-6.1
21337;6754;AAA180v001;1;pc-6.1
21338;6754;EAA346v001;2;pc-6.1
21339;6754;EAA432v001;3;pc-6.1
21340;6754;AAA270v001;4;pc-6.1
21341;6754;AAA008v001;5;pc-6.1
21342;6755;AAA180v001;1;pc-6.1
21343;6755;EAA346v001;2;pc-6.1
21344;6755;EAA432v001;3;pc-6.1
21345;6755;AAA270v001;4;pc-6.1
21346;6755;AAA008v001;5;pc-6.1
21347;6756;EAA153v001;1;pc-6.1
21348;6756;EAA154v001;2;pc-6.1
21349;6756;EAA156v001;3;pc-6.1
21350;6756;EAB119v001;4;pc-6.1
21351;6756;EAA464v001;5;pc-6.1
21352;6756;EAB118v001;6;pc-6.1
21353;6756;EAA796v001;7;pc-6.1
21354;6756;AAC520v001;8;pc-6.1
21355;6756;AAA270v001;9;pc-6.1
21356;6757;AAA297v001;1;pc-6.1
21357;6757;AAA289v001;2;pc-6.1
21358;6757;AAA298v001;3;pc-6.1
21359;6757;AAA302v001;4;pc-6.1
21360;6757;AAC712v001;5;pc-6.1
21361;6757;AAA326v001;6;pc-6.1
21362;6757;AAC702v001;7;pc-6.1
21363;6757;AAA004v001;8;pc-6.1
21364;6757;AAA291v001;9;pc-6.1
21365;6757;AAA270v001;10;pc-6.1
21366;6759;EAD384v001;1;pc-6.1
21367;6759;EAB144v001;2;pc-6.1
21368;6759;AAB371v001;3;pc-6.1
20406;6347;EAA579v001;1;pc-6.1
20407;6347;EAA580v001;2;pc-6.1
20408;6347;EAA581v001;3;pc-6.1
20409;6347;EAA582v001;4;pc-6.1
20410;6348;EAA153v001;1;pc-6.1
20411;6348;EAA154v001;2;pc-6.1
20412;6348;EAA281v001;3;pc-6.1
20413;6348;EAA316v001;4;pc-6.1
20414;6348;EAA463v001;5;pc-6.1
20415;6348;EAA464v001;6;pc-6.1
20416;6348;EAA465v001;7;pc-6.1
20417;6348;AAA063v001;8;pc-6.1
20418;6348;AAA113v001;9;pc-6.1
20419;6348;EAB118v001;10;pc-6.1
20420;6348;AAA164v001;11;pc-6.1
20421;6348;EAA791v001;12;pc-6.1
20422;6348;EAA796v001;13;pc-6.1
20423;6348;AAC520v001;14;pc-6.1
20424;6348;EAB122v001;15;pc-6.1
20425;6348;EAB123v001;16;pc-6.1
20426;6348;AAA270v001;17;pc-6.1
20427;6350;AAA415v001;1;pc-6.1
20428;6350;AAA297v001;2;pc-6.1
20429;6350;AAA289v001;3;pc-6.1
20430;6350;EAA200v001;4;pc-6.1
20431;6350;AAA298v001;5;pc-6.1
20432;6350;AAA302v001;6;pc-6.1
20433;6350;AAC712v001;7;pc-6.1
20434;6350;EAC115v001;8;pc-6.1
20435;6350;EAA532v001;9;pc-6.1
20436;6350;EAB134v001;10;pc-6.1
20437;6350;AAA326v001;11;pc-6.1
20438;6350;EAA855v001;12;pc-6.1
20439;6350;AAC702v001;13;pc-6.1
20440;6350;AAA004v001;14;pc-6.1
20441;6350;AAA348v001;15;pc-6.1
20442;6350;EAA976v001;16;pc-6.1
20443;6350;AAA291v001;17;pc-6.1
20444;6350;AAA270v001;18;pc-6.1
20445;6352;EAD263v001;1;pc-6.1
20446;6352;EAE159v001;2;pc-6.1
20447;6352;AAB371v001;3;pc-6.1
21459;6815;EAA463v001;1;pc-6.1
21460;6815;EAA796v001;2;pc-6.1
21461;6815;AAC520v001;3;pc-6.1
21462;6815;AAA270v001;4;pc-6.1
21067;6618;EAA581v001;1;pc-6.1
21068;6618;EAA582v001;2;pc-6.1
21069;6620;EAA154v001;1;pc-6.1
21070;6620;EAA463v001;2;pc-6.1
21071;6620;EAA464v001;3;pc-6.1
21072;6620;EAB120v001;4;pc-6.1
21073;6620;EAA465v001;5;pc-6.1
21074;6620;AAA270v001;6;pc-6.1
21075;6621;EAA304v001;1;pc-6.1
21076;6621;EAB038v001;2;pc-6.1
21077;6623;EAA156v001;1;pc-6.1
21078;6623;EAB119v001;2;pc-6.1
21079;6623;EAA463v001;3;pc-6.1
21080;6623;AAC967v001;4;pc-6.1
21081;6623;AAA270v001;5;pc-6.1
20748;6480;EAA579v001;1;pc-6.1
20749;6480;EAA580v001;2;pc-6.1
20750;6480;EAA581v001;3;pc-6.1
20751;6481;EAA463v001;1;pc-6.1
20752;6481;AAC520v001;2;pc-6.1
20753;6481;EAB123v001;3;pc-6.1
20754;6481;AAA270v001;4;pc-6.1
20755;6485;AAC520v001;1;pc-6.1
20756;6485;AAA270v001;2;pc-6.1
20757;6486;AAA297v001;1;pc-6.1
20758;6486;AAA289v001;2;pc-6.1
20759;6486;AAA298v001;3;pc-6.1
20760;6486;AAA302v001;4;pc-6.1
20761;6486;AAC712v001;5;pc-6.1
20762;6486;AAA326v001;6;pc-6.1
20763;6486;AAC702v001;7;pc-6.1
20764;6486;AAA004v001;8;pc-6.1
20765;6486;AAA291v001;9;pc-6.1
20766;6486;AAA270v001;10;pc-6.1
20767;6489;EAA057v001;1;pc-6.1
20768;6489;EAA157v001;2;pc-6.1
20769;6491;EAA579v001;1;pc-6.1
20770;6491;EAA580v001;2;pc-6.1
20771;6494;EAB120v001;1;pc-6.1
20772;6494;AAA063v001;2;pc-6.1
20773;6494;AAA270v001;3;pc-6.1
20774;6495;EAB038v001;1;pc-6.1
20775;6495;AAA008v001;2;pc-6.1
20776;6500;EAA153v001;1;pc-6.1
20777;6500;EAA154v001;2;pc-6.1
20778;6500;EAA156v001;3;pc-6.1
20779;6500;EAB119v001;4;pc-6.1
20780;6500;EAA463v001;5;pc-6.1
20781;6500;EAA464v001;6;pc-6.1
20782;6500;EAA465v001;7;pc-6.1
20783;6500;AAC821v001;8;pc-6.1
20784;6500;EAB117v001;9;pc-6.1
20785;6500;AAA113v001;10;pc-6.1
20786;6500;EAB118v001;11;pc-6.1
20787;6500;AAC520v001;12;pc-6.1
20788;6500;AAA270v001;13;pc-6.1
20789;6501;AAA297v001;1;pc-6.1
20790;6501;AAA289v001;2;pc-6.1
20791;6501;AAA298v001;3;pc-6.1
20792;6501;AAA302v001;4;pc-6.1
20793;6501;AAC712v001;5;pc-6.1
20794;6501;AAA326v001;6;pc-6.1
20795;6501;AAC702v001;7;pc-6.1
20796;6501;AAA004v001;8;pc-6.1
20797;6501;AAA291v001;9;pc-6.1
20798;6501;AAA270v001;10;pc-6.1
20799;6511;EAA057v001;1;pc-6.1
20800;6511;EAA157v001;2;pc-6.1
20801;6513;EAA154v001;1;pc-6.1
20802;6513;AAA063v001;2;pc-6.1
20803;6513;AAC821v001;3;pc-6.1
20804;6513;EAB118v001;4;pc-6.1
20805;6513;EAA999v001;5;pc-6.1
20806;6513;EAB123v001;6;pc-6.1
20807;6513;AAA270v001;7;pc-6.1
20808;6517;EAA153v001;1;pc-6.1
20809;6517;EAA154v001;2;pc-6.1
20810;6517;EAA156v001;3;pc-6.1
20811;6517;EAB119v001;4;pc-6.1
20812;6517;EAA463v001;5;pc-6.1
20813;6517;EAA464v001;6;pc-6.1
20814;6517;EAA465v001;7;pc-6.1
20815;6517;AAC821v001;8;pc-6.1
20816;6517;EAB117v001;9;pc-6.1
20817;6517;AAA113v001;10;pc-6.1
20818;6517;EAB118v001;11;pc-6.1
20819;6517;AAC520v001;12;pc-6.1
20820;6517;AAA270v001;13;pc-6.1
20821;6518;AAA297v001;1;pc-6.1
20822;6518;AAA289v001;2;pc-6.1
20823;6518;AAA298v001;3;pc-6.1
20824;6518;AAA302v001;4;pc-6.1
20825;6518;AAC712v001;5;pc-6.1
20826;6518;AAA326v001;6;pc-6.1
20827;6518;AAC702v001;7;pc-6.1
20828;6518;AAA004v001;8;pc-6.1
20829;6518;AAA291v001;9;pc-6.1
20830;6518;AAA270v001;10;pc-6.1
20912;6569;EAA057v001;1;pc-6.1
20913;6569;EAA158v001;2;pc-6.1
20914;6569;EAA159v001;3;pc-6.1
20915;6569;AAA270v001;4;pc-6.1
20916;6571;EAA153v001;1;pc-6.1
20917;6571;EAA154v001;2;pc-6.1
20918;6571;EAA463v001;3;pc-6.1
20919;6571;AAC821v001;4;pc-6.1
20920;6571;EAB118v001;5;pc-6.1
20921;6571;AAC520v001;6;pc-6.1
20922;6571;EAB123v001;7;pc-6.1
20923;6572;EAA524v001;1;pc-6.1
20924;6572;EAA577v001;2;pc-6.1
20925;6572;AAA067v001;3;pc-6.1
20926;6572;AAA270v001;4;pc-6.1
20927;6572;AAA008v001;5;pc-6.1
20928;6573;EAA153v001;1;pc-6.1
20929;6573;EAA154v001;2;pc-6.1
20930;6573;EAA156v001;3;pc-6.1
20931;6573;EAB119v001;4;pc-6.1
20932;6573;EAA463v001;5;pc-6.1
20933;6573;AAC821v001;6;pc-6.1
20934;6573;AAA113v001;7;pc-6.1
20935;6573;EAB118v001;8;pc-6.1
20936;6573;AAC520v001;9;pc-6.1
20937;6573;AAA008v001;10;pc-6.1
21196;6684;EAA057v001;1;pc-6.1
21197;6684;EAA157v001;2;pc-6.1
21198;6686;EAA579v001;1;pc-6.1
21199;6686;EAA580v001;2;pc-6.1
21200;6689;EAA154v001;1;pc-6.1
21201;6689;EAA463v001;2;pc-6.1
21202;6689;EAB120v001;3;pc-6.1
21203;6689;AAA063v001;4;pc-6.1
21204;6689;EAB118v001;5;pc-6.1
21205;6689;AAC520v001;6;pc-6.1
21206;6689;EAA999v001;7;pc-6.1
21207;6689;EAB123v001;8;pc-6.1
21208;6689;AAA270v001;9;pc-6.1
21209;6695;EAA153v001;1;pc-6.1
21210;6695;EAA154v001;2;pc-6.1
21211;6695;EAA156v001;3;pc-6.1
21212;6695;EAB119v001;4;pc-6.1
21213;6695;EAA463v001;5;pc-6.1
21214;6695;EAA464v001;6;pc-6.1
21215;6695;EAA465v001;7;pc-6.1
21216;6695;AAC821v001;8;pc-6.1
21217;6695;EAB117v001;9;pc-6.1
21218;6695;AAA113v001;10;pc-6.1
21219;6695;EAB118v001;11;pc-6.1
21220;6695;EAA796v001;12;pc-6.1
21221;6695;AAC520v001;13;pc-6.1
21222;6695;AAA270v001;14;pc-6.1
21223;6696;AAA297v001;1;pc-6.1
21224;6696;AAA289v001;2;pc-6.1
21225;6696;AAA298v001;3;pc-6.1
21226;6696;AAA302v001;4;pc-6.1
21227;6696;AAC712v001;5;pc-6.1
21228;6696;AAA326v001;6;pc-6.1
21229;6696;AAC702v001;7;pc-6.1
21230;6696;AAA004v001;8;pc-6.1
21231;6696;AAA291v001;9;pc-6.1
21232;6696;AAA270v001;10;pc-6.1
21233;6698;EAD263v001;1;pc-6.1
21234;6698;EAE159v001;2;pc-6.1
21235;6698;AAB371v001;3;pc-6.1
25324;7629;EAA072v001;1;pc-6.1
25325;7629;EAA088v001;2;pc-6.1
25326;7629;EAA089v001;3;pc-6.1
25327;7629;AAA131v001;4;pc-6.1
25328;7629;AAA270v001;5;pc-6.1
25329;7630;EAA055v001;1;pc-6.1
25330;7630;EAA515v001;2;pc-6.1
25331;7630;EAB417v001;3;pc-6.1
25332;7630;EAA560v001;4;pc-6.1
25333;7630;EAA595v001;5;pc-6.1
25334;7630;EAB420v001;6;pc-6.1
25335;7630;EAB422v001;7;pc-6.1
25336;7630;EAB423v001;8;pc-6.1
25337;7630;EAB424v001;9;pc-6.1
25338;7630;EAB421v001;10;pc-6.1
25339;7630;EAB425v001;11;pc-6.1
25340;7630;EAB426v001;12;pc-6.1
25341;7630;EAB427v001;13;pc-6.1
25342;7630;EAB428v001;14;pc-6.1
25343;7630;EAA692v001;15;pc-6.1
25344;7630;EAB418v001;16;pc-6.1
25345;7630;EAB419v001;17;pc-6.1
25346;7630;EAB429v001;18;pc-6.1
25347;7630;AAA270v001;19;pc-6.1
25348;7631;AAA112v001;1;pc-6.1
25349;7631;AAA109v001;2;pc-6.1
25350;7631;AAA025v001;3;pc-6.1
25351;7631;AAA067v001;4;pc-6.1
25352;7631;AAA270v001;5;pc-6.1
25353;7636;EAB430v001;1;pc-6.1
25354;7636;EAB431v001;2;pc-6.1
25355;7636;EAB432v001;3;pc-6.1
25356;7636;EAB433v001;4;pc-6.1
25357;7636;EAB434v001;5;pc-6.1
25358;7636;EAB435v001;6;pc-6.1
25359;7636;EAB436v001;7;pc-6.1
25360;7636;EAB437v001;8;pc-6.1
25361;7636;EAB438v001;9;pc-6.1
25362;7636;EAB439v001;10;pc-6.1
25363;7636;EAB440v001;11;pc-6.1
25364;7636;EAB441v001;12;pc-6.1
25365;7636;EAB442v001;13;pc-6.1
25366;7636;EAB443v001;14;pc-6.1
25367;7636;EAB444v001;15;pc-6.1
25368;7636;EAB445v001;16;pc-6.1
25369;7636;EAB446v001;17;pc-6.1
25370;7636;EAB447v001;18;pc-6.1
25371;7636;EAB448v001;19;pc-6.1
25372;7636;EAB449v001;20;pc-6.1
25373;7636;EAB450v001;21;pc-6.1
25374;7636;EAB451v001;22;pc-6.1
25375;7636;EAB452v001;23;pc-6.1
25376;7636;EAB453v001;24;pc-6.1
25377;7636;EAB454v001;25;pc-6.1
25378;7636;EAB455v001;26;pc-6.1
25379;7636;EAB456v001;27;pc-6.1
25380;7636;EAB457v001;28;pc-6.1
25381;7636;EAB458v001;29;pc-6.1
25382;7636;EAB459v001;30;pc-6.1
25383;7636;EAB460v001;31;pc-6.1
25384;7636;EAB461v001;32;pc-6.1
25385;7636;EAB462v001;33;pc-6.1
25386;7636;EAB463v001;34;pc-6.1
25387;7636;EAB464v001;35;pc-6.1
25388;7636;EAB465v001;36;pc-6.1
25389;7636;EAB466v001;37;pc-6.1
25390;7636;AAA270v001;38;pc-6.1
25391;7637;EAB469v001;1;pc-6.1
25392;7637;EAB470v001;2;pc-6.1
25393;7637;EAB471v001;3;pc-6.1
25394;7637;EAB472v001;4;pc-6.1
25395;7637;EAB473v001;5;pc-6.1
25396;7637;EAB474v001;6;pc-6.1
25397;7637;EAB475v001;7;pc-6.1
25398;7637;EAB476v001;8;pc-6.1
25399;7637;EAB477v001;9;pc-6.1
25400;7637;EAB478v001;10;pc-6.1
25401;7637;AAA008v001;11;pc-6.1
25402;7638;AAA244v001;1;pc-6.1
25403;7638;EAA555v001;2;pc-6.1
25404;7638;EAA556v001;3;pc-6.1
25405;7638;AAA008v001;4;pc-6.1
25406;7639;EAD424v001;1;pc-6.1
25407;7639;EAA259v001;2;pc-6.1
25408;7639;EAB492v001;3;pc-6.1
25409;7639;EAB493v001;4;pc-6.1
25410;7639;EAB480v001;5;pc-6.1
25411;7639;EAB481v001;6;pc-6.1
25412;7639;EAD422v001;7;pc-6.1
25413;7639;EAD423v001;8;pc-6.1
25414;7639;EAB479v001;9;pc-6.1
25415;7639;EAA618v001;10;pc-6.1
25416;7639;EAB494v001;11;pc-6.1
25417;7639;EAD421v001;12;pc-6.1
25418;7639;EAB001v001;13;pc-6.1
25419;7641;EAA017v001;1;pc-6.1
25420;7641;EAA019v001;2;pc-6.1
25421;7641;EAA021v001;3;pc-6.1
25422;7641;EAA022v001;4;pc-6.1
25423;7641;EAA095v001;5;pc-6.1
25424;7641;EAA097v001;6;pc-6.1
25425;7641;EAA109v001;7;pc-6.1
25426;7641;EAA214v001;8;pc-6.1
25427;7641;EAA216v001;9;pc-6.1
25428;7641;EAA217v001;10;pc-6.1
25429;7641;EAA219v001;11;pc-6.1
25430;7641;EAA299v001;12;pc-6.1
25431;7641;EAA306v001;13;pc-6.1
25432;7641;EAA372v001;14;pc-6.1
25433;7641;EAA373v001;15;pc-6.1
25434;7641;EAA374v001;16;pc-6.1
25435;7641;EAA375v001;17;pc-6.1
25436;7641;EAA377v001;18;pc-6.1
25437;7641;EAA380v001;19;pc-6.1
25438;7641;EAA382v001;20;pc-6.1
25439;7641;EAA383v001;21;pc-6.1
25440;7641;EAA385v001;22;pc-6.1
25441;7641;EAA386v001;23;pc-6.1
25442;7641;EAA388v001;24;pc-6.1
25443;7641;EAA391v001;25;pc-6.1
25444;7641;EAA394v001;26;pc-6.1
25445;7641;EAA396v001;27;pc-6.1
25446;7641;EAA400v001;28;pc-6.1
25447;7641;EAA401v001;29;pc-6.1
25448;7641;EAA402v001;30;pc-6.1
25449;7641;EAA403v001;31;pc-6.1
25450;7641;EAA404v001;32;pc-6.1
25451;7641;EAA405v001;33;pc-6.1
25452;7641;EAA409v001;34;pc-6.1
25453;7641;EAA454v001;35;pc-6.1
25454;7641;EAA461v001;36;pc-6.1
25455;7641;EAA468v001;37;pc-6.1
25456;7641;EAA470v001;38;pc-6.1
25457;7641;EAA477v001;39;pc-6.1
25458;7641;EAA486v001;40;pc-6.1
25459;7641;EAA484v001;41;pc-6.1
25460;7641;EAA490v001;42;pc-6.1
25461;7641;EAA491v001;43;pc-6.1
25462;7641;EAA758v001;44;pc-6.1
25463;7641;EAA759v001;45;pc-6.1
25464;7641;EAA760v001;46;pc-6.1
25465;7641;EAA829v001;47;pc-6.1
25466;7641;EAA859v001;48;pc-6.1
25467;7641;EAA860v001;49;pc-6.1
25468;7641;EAA861v001;50;pc-6.1
25469;7641;EAA867v001;51;pc-6.1
25470;7641;EAA868v001;52;pc-6.1
25471;7641;EAB014v001;53;pc-6.1
25472;7641;AAA270v001;54;pc-6.1
25473;7644;AAA112v001;1;pc-6.1
25474;7644;EAA075v001;2;pc-6.1
25475;7644;AAA415v001;3;pc-6.1
25476;7644;AAA297v001;4;pc-6.1
25477;7644;AAA289v001;5;pc-6.1
25478;7644;AAA563v001;6;pc-6.1
25479;7644;AAB901v001;7;pc-6.1
25480;7644;AAA109v001;8;pc-6.1
25481;7644;AAA298v001;9;pc-6.1
25482;7644;AAC048v001;10;pc-6.1
25483;7644;AAA302v001;11;pc-6.1
25484;7644;AAC712v001;12;pc-6.1
25485;7644;EAB134v001;13;pc-6.1
25486;7644;EAA655v001;14;pc-6.1
25487;7644;AAA107v001;15;pc-6.1
25488;7644;EAA697v001;16;pc-6.1
25489;7644;AAA326v001;17;pc-6.1
25490;7644;EAA774v001;18;pc-6.1
25491;7644;EAA855v001;19;pc-6.1
25492;7644;AAC702v001;20;pc-6.1
25493;7644;AAA004v001;21;pc-6.1
25494;7644;AAA327v001;22;pc-6.1
25495;7644;AAA596v001;23;pc-6.1
25496;7644;AAA291v001;24;pc-6.1
25497;7644;AAA270v001;25;pc-6.1
25498;7644;AAA008v001;26;pc-6.1
25499;7646;EAA561v001;1;pc-6.1
25500;7646;EAA753v001;2;pc-6.1
25501;7646;AAA270v001;3;pc-6.1
25502;7648;EAB497v001;1;pc-6.1
25503;7648;EAB498v001;2;pc-6.1
25504;7648;EAB499v001;3;pc-6.1
25505;7648;EAB501v001;4;pc-6.1
25506;7648;EAB502v001;5;pc-6.1
25507;7648;AAA270v001;6;pc-6.1
25508;7649;EAD424v001;1;pc-6.1
25509;7649;AAC836v001;2;pc-6.1
25510;7649;EAB496v001;3;pc-6.1
25511;7649;EAB510v001;4;pc-6.1
24444;7440;AAA297v001;1;pc-6.1
24445;7440;AAA289v001;2;pc-6.1
24446;7440;AAC712v001;3;pc-6.1
24447;7440;AAA326v001;4;pc-6.1
24448;7440;AAC702v001;5;pc-6.1
24449;7440;AAA270v001;6;pc-6.1
23617;7265;EAA017v001;1;pc-6.1
23618;7265;EAA019v001;2;pc-6.1
23619;7265;EAA021v001;3;pc-6.1
23620;7265;EAA022v001;4;pc-6.1
23621;7265;EAA095v001;5;pc-6.1
23622;7265;AAD098v001;6;pc-6.1
23623;7265;EAA097v001;7;pc-6.1
23624;7265;EAA109v001;8;pc-6.1
23625;7265;EAA214v001;9;pc-6.1
23626;7265;EAA216v001;10;pc-6.1
23627;7265;EAA217v001;11;pc-6.1
23628;7265;EAA219v001;12;pc-6.1
23629;7265;EAA299v001;13;pc-6.1
23630;7265;EAA306v001;14;pc-6.1
23631;7265;EAA372v001;15;pc-6.1
23632;7265;EAA373v001;16;pc-6.1
23633;7265;EAA374v001;17;pc-6.1
23634;7265;EAA375v001;18;pc-6.1
23635;7265;EAA377v001;19;pc-6.1
23636;7265;EAA380v001;20;pc-6.1
23637;7265;EAA383v001;21;pc-6.1
23638;7265;EAA385v001;22;pc-6.1
23639;7265;EAA386v001;23;pc-6.1
23640;7265;EAA388v001;24;pc-6.1
23641;7265;EAA391v001;25;pc-6.1
23642;7265;EAA394v001;26;pc-6.1
23643;7265;EAA396v001;27;pc-6.1
23644;7265;EAA400v001;28;pc-6.1
23645;7265;EAA401v001;29;pc-6.1
23646;7265;EAA402v001;30;pc-6.1
23647;7265;EAA403v001;31;pc-6.1
23648;7265;EAA404v001;32;pc-6.1
23649;7265;EAA405v001;33;pc-6.1
23650;7265;EAA409v001;34;pc-6.1
23651;7265;EAA454v001;35;pc-6.1
23652;7265;EAA461v001;36;pc-6.1
23653;7265;EAA468v001;37;pc-6.1
23654;7265;EAA470v001;38;pc-6.1
23655;7265;EAA477v001;39;pc-6.1
23656;7265;EAA486v001;40;pc-6.1
23657;7265;EAA484v001;41;pc-6.1
23658;7265;EAA490v001;42;pc-6.1
23659;7265;EAA491v001;43;pc-6.1
23660;7265;EAA758v001;44;pc-6.1
23661;7265;EAA759v001;45;pc-6.1
23662;7265;EAA760v001;46;pc-6.1
23663;7265;EAA829v001;47;pc-6.1
23664;7265;EAA859v001;48;pc-6.1
23665;7265;EAA860v001;49;pc-6.1
