KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr Wert_de;Klassifikationssystem_ID
534,00;262,00;AAA270v001;8,00;pc-5.1
535,00;262,00;AAA008v001;9,00;pc-5.1
536,00;264,00;AAB949v001;1,00;pc-5.1
537,00;264,00;AAA270v001;2,00;pc-5.1
538,00;268,00;AAA966v001;1,00;pc-5.1
539,00;268,00;AAA967v001;2,00;pc-5.1
540,00;268,00;AAA011v001;3,00;pc-5.1
541,00;268,00;AAC756v001;4,00;pc-5.1
542,00;268,00;AAA270v001;5,00;pc-5.1
543,00;265,00;AAA562v001;1,00;pc-5.1
544,00;265,00;AAA091v001;2,00;pc-5.1
545,00;265,00;AAA270v001;3,00;pc-5.1
546,00;263,00;AAA067v001;1,00;pc-5.1
547,00;263,00;AAA270v001;2,00;pc-5.1
548,00;272,00;EAE211v001;1,00;pc-5.1
549,00;272,00;EAE232v001;2,00;pc-5.1
550,00;272,00;AAA270v001;3,00;pc-5.1
551,00;274,00;AAA071v001;1,00;pc-5.1
552,00;274,00;AAA090v001;2,00;pc-5.1
553,00;274,00;AAA107v001;3,00;pc-5.1
554,00;274,00;AAA558v001;4,00;pc-5.1
555,00;274,00;AAA270v001;5,00;pc-5.1
556,00;276,00;AAA071v001;1,00;pc-5.1
557,00;276,00;AAA067v001;2,00;pc-5.1
558,00;276,00;AAA270v001;3,00;pc-5.1
559,00;280,00;AAA111v001;1,00;pc-5.1
560,00;280,00;AAA110v001;2,00;pc-5.1
561,00;280,00;AAA270v001;3,00;pc-5.1
562,00;284,00;AAE133v001;1,00;pc-5.1
563,00;284,00;AAE113v001;2,00;pc-5.1
564,00;284,00;AAA270v001;3,00;pc-5.1
565,00;284,00;AAA008v001;4,00;pc-5.1
566,00;288,00;AAA071v001;1,00;pc-5.1
567,00;288,00;AAA090v001;2,00;pc-5.1
568,00;288,00;AAA738v001;3,00;pc-5.1
569,00;288,00;AAA270v001;4,00;pc-5.1
570,00;287,00;AAA737v001;1,00;pc-5.1
571,00;287,00;AAA270v001;2,00;pc-5.1
572,00;287,00;AAA008v001;3,00;pc-5.1
573,00;289,00;AAA071v001;1,00;pc-5.1
574,00;289,00;AAA107v001;2,00;pc-5.1
575,00;289,00;AAA726v001;3,00;pc-5.1
576,00;289,00;AAA270v001;4,00;pc-5.1
577,00;292,00;AAA735v001;1,00;pc-5.1
578,00;292,00;AAA736v001;2,00;pc-5.1
579,00;292,00;AAA270v001;3,00;pc-5.1
580,00;290,00;AAA733v001;1,00;pc-5.1
581,00;290,00;AAA734v001;2,00;pc-5.1
582,00;290,00;AAE144v001;3,00;pc-5.1
583,00;290,00;AAE143v001;4,00;pc-5.1
584,00;290,00;AAA270v001;5,00;pc-5.1
585,00;290,00;AAA008v001;6,00;pc-5.1
586,00;294,00;AAA071v001;1,00;pc-5.1
587,00;294,00;AAA090v001;2,00;pc-5.1
588,00;294,00;AAA270v001;3,00;pc-5.1
589,00;296,00;AAA739v001;1,00;pc-5.1
590,00;296,00;AAA270v001;2,00;pc-5.1
591,00;296,00;AAA008v001;3,00;pc-5.1
592,00;300,00;AAA109v001;1,00;pc-5.1
593,00;300,00;AAA107v001;2,00;pc-5.1
594,00;300,00;AAA406v001;3,00;pc-5.1
595,00;300,00;AAA729v001;4,00;pc-5.1
596,00;300,00;AAA270v001;5,00;pc-5.1
597,00;298,00;AAA727v001;1,00;pc-5.1
598,00;298,00;AAA732v001;2,00;pc-5.1
599,00;298,00;AAA270v001;3,00;pc-5.1
600,00;299,00;AAE121v001;1,00;pc-5.1
601,00;299,00;AAE141v001;2,00;pc-5.1
602,00;299,00;AAA730v001;3,00;pc-5.1
603,00;299,00;AAA731v001;4,00;pc-5.1
604,00;299,00;AAE140v001;5,00;pc-5.1
605,00;299,00;AAA270v001;6,00;pc-5.1
606,00;299,00;AAA008v001;7,00;pc-5.1
607,00;304,00;AAA109v001;1,00;pc-5.1
608,00;304,00;AAA067v001;2,00;pc-5.1
609,00;304,00;AAA270v001;3,00;pc-5.1
610,00;301,00;AAA125v001;1,00;pc-5.1
611,00;301,00;AAA270v001;10,00;pc-5.1
612,00;301,00;AAA126v001;2,00;pc-5.1
613,00;301,00;AAA127v001;3,00;pc-5.1
614,00;301,00;AAA769v001;4,00;pc-5.1
615,00;301,00;AAA771v001;5,00;pc-5.1
616,00;301,00;AAA772v001;6,00;pc-5.1
617,00;301,00;AAA773v001;7,00;pc-5.1
618,00;301,00;AAA770v001;8,00;pc-5.1
619,00;301,00;AAA774v001;9,00;pc-5.1
620,00;303,00;AAA775v001;1,00;pc-5.1
621,00;303,00;AAA777v001;2,00;pc-5.1
622,00;303,00;AAA776v001;3,00;pc-5.1
623,00;303,00;AAA270v001;4,00;pc-5.1
624,00;303,00;AAA008v001;5,00;pc-5.1
625,00;306,00;AAA259v001;1,00;pc-5.1
626,00;306,00;AAA105v001;2,00;pc-5.1
627,00;306,00;AAA270v001;3,00;pc-5.1
628,00;309,00;AAA109v001;1,00;pc-5.1
629,00;309,00;AAA067v001;2,00;pc-5.1
630,00;309,00;AAA270v001;3,00;pc-5.1
631,00;312,00;AAA727v001;1,00;pc-5.1
632,00;312,00;AAA732v001;2,00;pc-5.1
633,00;312,00;AAA270v001;3,00;pc-5.1
634,00;310,00;AAA728v001;1,00;pc-5.1
635,00;310,00;AAE142v001;2,00;pc-5.1
636,00;310,00;AAE196v001;3,00;pc-5.1
637,00;310,00;AAE197v001;4,00;pc-5.1
638,00;310,00;AAE190v001;5,00;pc-5.1
639,00;310,00;AAA270v001;6,00;pc-5.1
640,00;310,00;AAA008v001;7,00;pc-5.1
641,00;317,00;AAA071v001;1,00;pc-5.1
642,00;317,00;AAA067v001;2,00;pc-5.1
643,00;317,00;AAA270v001;3,00;pc-5.1
644,00;322,00;AAA109v001;1,00;pc-5.1
645,00;322,00;AAA107v001;2,00;pc-5.1
646,00;322,00;AAA067v001;3,00;pc-5.1
647,00;322,00;AAA270v001;4,00;pc-5.1
648,00;328,00;AAA071v001;1,00;pc-5.1
649,00;328,00;AAA767v001;2,00;pc-5.1
650,00;328,00;AAA768v001;3,00;pc-5.1
651,00;328,00;AAA270v001;4,00;pc-5.1
652,00;325,00;AAA764v001;1,00;pc-5.1
653,00;325,00;AAA765v001;2,00;pc-5.1
654,00;325,00;AAA270v001;3,00;pc-5.1
655,00;327,00;AAE138v001;1,00;pc-5.1
656,00;327,00;AAA743v001;10,00;pc-5.1
657,00;327,00;AAA270v001;11,00;pc-5.1
658,00;327,00;AAA008v001;12,00;pc-5.1
659,00;327,00;AAE139v001;2,00;pc-5.1
660,00;327,00;AAE134v001;3,00;pc-5.1
661,00;327,00;AAE135v001;4,00;pc-5.1
662,00;327,00;AAE136v001;5,00;pc-5.1
663,00;327,00;AAE137v001;6,00;pc-5.1
664,00;327,00;AAA766v001;7,00;pc-5.1
665,00;327,00;AAA757v001;8,00;pc-5.1
666,00;327,00;AAA758v001;9,00;pc-5.1
667,00;329,00;AAA411v001;1,00;pc-5.1
668,00;329,00;AAA107v001;2,00;pc-5.1
669,00;329,00;AAA067v001;3,00;pc-5.1
670,00;329,00;AAA596v001;4,00;pc-5.1
671,00;329,00;AAA270v001;5,00;pc-5.1
672,00;337,00;AAA129v001;1,00;pc-5.1
673,00;337,00;AAA130v001;2,00;pc-5.1
674,00;337,00;AAA270v001;3,00;pc-5.1
675,00;335,00;AAE116v001;1,00;pc-5.1
676,00;335,00;AAD547v001;2,00;pc-5.1
677,00;335,00;AAA746v001;3,00;pc-5.1
678,00;335,00;AAA270v001;4,00;pc-5.1
679,00;335,00;AAA008v001;5,00;pc-5.1
680,00;342,00;AAA109v001;1,00;pc-5.1
681,00;342,00;AAA067v001;2,00;pc-5.1
682,00;342,00;AAA270v001;3,00;pc-5.1
683,00;348,00;AAA109v001;1,00;pc-5.1
684,00;348,00;AAA067v001;2,00;pc-5.1
685,00;348,00;AAA270v001;3,00;pc-5.1
686,00;351,00;EAB912v001;1,00;pc-5.1
687,00;351,00;AAA133v001;2,00;pc-5.1
688,00;351,00;AAA198v001;3,00;pc-5.1
689,00;351,00;AAA206v001;4,00;pc-5.1
690,00;351,00;AAA197v001;5,00;pc-5.1
691,00;351,00;AAA205v001;6,00;pc-5.1
692,00;351,00;AAA270v001;7,00;pc-5.1
693,00;355,00;AAA113v001;1,00;pc-5.1
694,00;355,00;AAA270v001;2,00;pc-5.1
695,00;359,00;AAA135v001;1,00;pc-5.1
696,00;359,00;AAA134v001;2,00;pc-5.1
697,00;359,00;AAA270v001;3,00;pc-5.1
698,00;362,00;AAA136v001;1,00;pc-5.1
699,00;362,00;AAA270v001;10,00;pc-5.1
700,00;362,00;AAA141v001;2,00;pc-5.1
701,00;362,00;AAA143v001;3,00;pc-5.1
702,00;362,00;AAA142v001;4,00;pc-5.1
703,00;362,00;AAA140v001;5,00;pc-5.1
704,00;362,00;AAA138v001;6,00;pc-5.1
705,00;362,00;AAA139v001;7,00;pc-5.1
706,00;362,00;AAA144v001;8,00;pc-5.1
707,00;362,00;AAA137v001;9,00;pc-5.1
708,00;364,00;AAA078v001;1,00;pc-5.1
709,00;364,00;AAA113v001;2,00;pc-5.1
710,00;364,00;AAA270v001;3,00;pc-5.1
711,00;370,00;AAA151v001;1,00;pc-5.1
712,00;370,00;AAA150v001;2,00;pc-5.1
713,00;370,00;AAA270v001;3,00;pc-5.1
714,00;371,00;AAA136v001;1,00;pc-5.1
715,00;371,00;AAA270v001;10,00;pc-5.1
716,00;371,00;AAA149v001;2,00;pc-5.1
717,00;371,00;AAA145v001;3,00;pc-5.1
718,00;371,00;AAA140v001;4,00;pc-5.1
719,00;371,00;AAA138v001;5,00;pc-5.1
720,00;371,00;AAA147v001;6,00;pc-5.1
721,00;371,00;AAA139v001;7,00;pc-5.1
722,00;371,00;AAA137v001;8,00;pc-5.1
723,00;371,00;AAA148v001;9,00;pc-5.1
724,00;378,00;AAA113v001;1,00;pc-5.1
725,00;378,00;AAA270v001;2,00;pc-5.1
726,00;384,00;AAA135v001;1,00;pc-5.1
727,00;384,00;AAA270v001;2,00;pc-5.1
728,00;386,00;AAA136v001;1,00;pc-5.1
729,00;386,00;AAA069v001;2,00;pc-5.1
730,00;386,00;AAA156v001;3,00;pc-5.1
731,00;386,00;AAA270v001;4,00;pc-5.1
732,00;388,00;AAA152v001;1,00;pc-5.1
733,00;388,00;AAA107v001;2,00;pc-5.1
734,00;388,00;AAA270v001;3,00;pc-5.1
735,00;389,00;AAA135v001;1,00;pc-5.1
736,00;389,00;AAA134v001;2,00;pc-5.1
737,00;389,00;AAA153v001;3,00;pc-5.1
738,00;389,00;AAA270v001;4,00;pc-5.1
739,00;387,00;AAA136v001;1,00;pc-5.1
740,00;387,00;AAA145v001;2,00;pc-5.1
741,00;387,00;AAA154v001;3,00;pc-5.1
742,00;387,00;AAA155v001;4,00;pc-5.1
743,00;387,00;AAA156v001;5,00;pc-5.1
744,00;387,00;AAA270v001;6,00;pc-5.1
745,00;395,00;AAA067v001;1,00;pc-5.1
746,00;395,00;AAA270v001;2,00;pc-5.1
747,00;396,00;AAA158v001;1,00;pc-5.1
748,00;396,00;AAA157v001;2,00;pc-5.1
749,00;396,00;AAA270v001;3,00;pc-5.1
750,00;404,00;AAA136v001;1,00;pc-5.1
751,00;404,00;AAA155v001;2,00;pc-5.1
752,00;404,00;AAA270v001;3,00;pc-5.1
753,00;411,00;AAA162v001;1,00;pc-5.1
754,00;411,00;AAA113v001;2,00;pc-5.1
755,00;411,00;AAA067v001;3,00;pc-5.1
756,00;411,00;AAA270v001;4,00;pc-5.1
757,00;417,00;AAA025v001;1,00;pc-5.1
758,00;417,00;AAA078v001;2,00;pc-5.1
759,00;417,00;AAA270v001;3,00;pc-5.1
760,00;414,00;AAA136v001;1,00;pc-5.1
761,00;414,00;AAA138v001;2,00;pc-5.1
762,00;414,00;AAA163v001;3,00;pc-5.1
763,00;414,00;AAA139v001;4,00;pc-5.1
764,00;414,00;AAA156v001;5,00;pc-5.1
765,00;414,00;AAA270v001;6,00;pc-5.1
766,00;422,00;AAA113v001;1,00;pc-5.1
767,00;422,00;AAA164v001;2,00;pc-5.1
768,00;422,00;AAA270v001;3,00;pc-5.1
769,00;426,00;AAA025v001;1,00;pc-5.1
770,00;426,00;AAA078v001;2,00;pc-5.1
771,00;426,00;AAA270v001;3,00;pc-5.1
772,00;423,00;AAA136v001;1,00;pc-5.1
773,00;423,00;AAA145v001;2,00;pc-5.1
774,00;423,00;AAA138v001;3,00;pc-5.1
775,00;423,00;AAA154v001;4,00;pc-5.1
776,00;423,00;AAA163v001;5,00;pc-5.1
777,00;423,00;AAA155v001;6,00;pc-5.1
778,00;423,00;AAA139v001;7,00;pc-5.1
779,00;423,00;AAA156v001;8,00;pc-5.1
780,00;423,00;AAA270v001;9,00;pc-5.1
781,00;432,00;AAA025v001;1,00;pc-5.1
782,00;432,00;AAA165v001;2,00;pc-5.1
783,00;432,00;AAA270v001;3,00;pc-5.1
784,00;434,00;AAA164v001;1,00;pc-5.1
785,00;434,00;AAA270v001;2,00;pc-5.1
786,00;435,00;AAA166v001;1,00;pc-5.1
787,00;435,00;AAA135v001;2,00;pc-5.1
788,00;435,00;AAA134v001;3,00;pc-5.1
789,00;435,00;AAA270v001;4,00;pc-5.1
790,00;442,00;AAA167v001;1,00;pc-5.1
791,00;442,00;AAA270v001;2,00;pc-5.1
792,00;448,00;AAA113v001;1,00;pc-5.1
793,00;448,00;AAA270v001;2,00;pc-5.1
794,00;444,00;AAA135v001;1,00;pc-5.1
795,00;444,00;AAA270v001;2,00;pc-5.1
796,00;447,00;AAA139v001;1,00;pc-5.1
797,00;447,00;AAA270v001;2,00;pc-5.1
798,00;459,00;AAA183v001;1,00;pc-5.1
799,00;459,00;AAA185v001;2,00;pc-5.1
800,00;459,00;AAA184v001;3,00;pc-5.1
801,00;459,00;AAA270v001;4,00;pc-5.1
802,00;464,00;AAA196v001;1,00;pc-5.1
803,00;464,00;AAA195v001;2,00;pc-5.1
804,00;464,00;AAA193v001;3,00;pc-5.1
805,00;464,00;AAA194v001;4,00;pc-5.1
806,00;464,00;AAA270v001;5,00;pc-5.1
807,00;463,00;AAA191v001;1,00;pc-5.1
808,00;463,00;AAA192v001;2,00;pc-5.1
809,00;463,00;AAA188v001;3,00;pc-5.1
810,00;463,00;AAA190v001;4,00;pc-5.1
811,00;463,00;AAA189v001;5,00;pc-5.1
812,00;463,00;AAA187v001;6,00;pc-5.1
813,00;463,00;AAA186v001;7,00;pc-5.1
814,00;463,00;AAA270v001;8,00;pc-5.1
815,00;468,00;AAA133v001;1,00;pc-5.1
816,00;468,00;AAA199v001;2,00;pc-5.1
817,00;468,00;AAA198v001;3,00;pc-5.1
818,00;468,00;AAA197v001;4,00;pc-5.1
819,00;468,00;AAA270v001;5,00;pc-5.1
820,00;471,00;AAA203v001;1,00;pc-5.1
821,00;471,00;EAB910v001;2,00;pc-5.1
822,00;471,00;AAA200v001;3,00;pc-5.1
823,00;471,00;AAA202v001;4,00;pc-5.1
824,00;471,00;AAA204v001;5,00;pc-5.1
825,00;471,00;AAA201v001;6,00;pc-5.1
826,00;471,00;EAB909v001;7,00;pc-5.1
827,00;471,00;AAA270v001;8,00;pc-5.1
828,00;474,00;AAA133v001;1,00;pc-5.1
829,00;474,00;AAA184v001;10,00;pc-5.1
830,00;474,00;AAA207v001;11,00;pc-5.1
831,00;474,00;AAA270v001;12,00;pc-5.1
832,00;474,00;AAA209v001;2,00;pc-5.1
833,00;474,00;AAA208v001;3,00;pc-5.1
834,00;474,00;AAA210v001;4,00;pc-5.1
835,00;474,00;AAA211v001;5,00;pc-5.1
836,00;474,00;AAA132v001;6,00;pc-5.1
837,00;474,00;AAA198v001;7,00;pc-5.1
838,00;474,00;AAA212v001;8,00;pc-5.1
839,00;474,00;AAA131v001;9,00;pc-5.1
840,00;478,00;AAA198v001;1,00;pc-5.1
841,00;478,00;AAA206v001;2,00;pc-5.1
842,00;478,00;AAA197v001;3,00;pc-5.1
843,00;478,00;AAA205v001;4,00;pc-5.1
844,00;478,00;AAA270v001;5,00;pc-5.1
845,00;482,00;EAB911v001;1,00;pc-5.1
846,00;482,00;AAA270v001;2,00;pc-5.1
847,00;487,00;EAB913v001;1,00;pc-5.1
848,00;487,00;AAA213v001;2,00;pc-5.1
849,00;487,00;AAA214v001;3,00;pc-5.1
850,00;487,00;AAA215v001;4,00;pc-5.1
851,00;487,00;AAA010v001;5,00;pc-5.1
852,00;487,00;AAA270v001;6,00;pc-5.1
853,00;485,00;EAB912v001;1,00;pc-5.1
854,00;485,00;AAA133v001;2,00;pc-5.1
855,00;485,00;AAA132v001;3,00;pc-5.1
856,00;485,00;AAA206v001;4,00;pc-5.1
857,00;485,00;AAA131v001;5,00;pc-5.1
858,00;485,00;AAA205v001;6,00;pc-5.1
859,00;485,00;AAA270v001;7,00;pc-5.1
860,00;493,00;EAB912v001;1,00;pc-5.1
861,00;493,00;AAA133v001;2,00;pc-5.1
862,00;493,00;AAA132v001;3,00;pc-5.1
863,00;493,00;AAA216v001;4,00;pc-5.1
864,00;493,00;AAA131v001;5,00;pc-5.1
865,00;493,00;AAA270v001;6,00;pc-5.1
866,00;494,00;AAA055v001;1,00;pc-5.1
867,00;494,00;AAA219v001;2,00;pc-5.1
868,00;494,00;AAA217v001;3,00;pc-5.1
869,00;494,00;AAA218v001;4,00;pc-5.1
870,00;494,00;AAA270v001;5,00;pc-5.1
871,00;495,00;AAA221v001;1,00;pc-5.1
872,00;495,00;AAA220v001;2,00;pc-5.1
873,00;495,00;AAA270v001;3,00;pc-5.1
874,00;500,00;AAA046v001;1,00;pc-5.1
875,00;500,00;AAD056v001;2,00;pc-5.1
876,00;500,00;AAA045v001;3,00;pc-5.1
877,00;500,00;AAA270v001;4,00;pc-5.1
878,00;498,00;AAB748v001;1,00;pc-5.1
879,00;498,00;AAD051v001;10,00;pc-5.1
880,00;498,00;AAD054v001;11,00;pc-5.1
881,00;498,00;AAD055v001;12,00;pc-5.1
882,00;498,00;AAA270v001;13,00;pc-5.1
883,00;498,00;AAB754v001;2,00;pc-5.1
884,00;498,00;AAB771v001;3,00;pc-5.1
885,00;498,00;AAD048v001;4,00;pc-5.1
886,00;498,00;AAD047v001;5,00;pc-5.1
887,00;498,00;AAD049v001;6,00;pc-5.1
888,00;498,00;AAD050v001;7,00;pc-5.1
889,00;498,00;AAD052v001;8,00;pc-5.1
890,00;498,00;AAD053v001;9,00;pc-5.1
891,00;506,00;AAA132v001;1,00;pc-5.1
892,00;506,00;AAA131v001;2,00;pc-5.1
893,00;506,00;AAA270v001;3,00;pc-5.1
894,00;504,00;AAB754v001;1,00;pc-5.1
895,00;504,00;AAD051v001;10,00;pc-5.1
896,00;504,00;AAD054v001;11,00;pc-5.1
897,00;504,00;AAD055v001;12,00;pc-5.1
898,00;504,00;AAA270v001;13,00;pc-5.1
899,00;504,00;AAD047v001;2,00;pc-5.1
900,00;504,00;AAD048v001;3,00;pc-5.1
901,00;504,00;EAB905v001;4,00;pc-5.1
902,00;504,00;AAB771v001;5,00;pc-5.1
903,00;504,00;AAD049v001;6,00;pc-5.1
904,00;504,00;AAD050v001;7,00;pc-5.1
905,00;504,00;AAD052v001;8,00;pc-5.1
906,00;504,00;AAD053v001;9,00;pc-5.1
907,00;513,00;AAA133v001;1,00;pc-5.1
908,00;513,00;AAA132v001;2,00;pc-5.1
909,00;513,00;AAA131v001;3,00;pc-5.1
910,00;513,00;AAA270v001;4,00;pc-5.1
911,00;512,00;AAB748v001;1,00;pc-5.1
912,00;512,00;AAD049v001;10,00;pc-5.1
913,00;512,00;AAD050v001;11,00;pc-5.1
914,00;512,00;AAD052v001;12,00;pc-5.1
915,00;512,00;AAD053v001;13,00;pc-5.1
916,00;512,00;AAD051v001;14,00;pc-5.1
917,00;512,00;AAD054v001;15,00;pc-5.1
918,00;512,00;AAD055v001;16,00;pc-5.1
919,00;512,00;AAA270v001;17,00;pc-5.1
920,00;512,00;EAB914v001;2,00;pc-5.1
921,00;512,00;AAB754v001;3,00;pc-5.1
922,00;512,00;AAB771v001;4,00;pc-5.1
923,00;512,00;AAD048v001;5,00;pc-5.1
924,00;512,00;EAB905v001;6,00;pc-5.1
925,00;512,00;EAB915v001;7,00;pc-5.1
926,00;512,00;EAB916v001;8,00;pc-5.1
927,00;512,00;AAD047v001;9,00;pc-5.1
928,00;522,00;AAA224v001;1,00;pc-5.1
929,00;522,00;AAA223v001;2,00;pc-5.1
930,00;522,00;AAA222v001;3,00;pc-5.1
931,00;522,00;AAA270v001;4,00;pc-5.1
932,00;521,00;AAA183v001;1,00;pc-5.1
933,00;521,00;AAA133v001;2,00;pc-5.1
934,00;521,00;AAA270v001;3,00;pc-5.1
935,00;525,00;AAA225v001;1,00;pc-5.1
936,00;525,00;AAA226v001;2,00;pc-5.1
937,00;525,00;AAA207v001;3,00;pc-5.1
938,00;525,00;AAA270v001;4,00;pc-5.1
939,00;526,00;AAB754v001;1,00;pc-5.1
940,00;526,00;AAD054v001;10,00;pc-5.1
941,00;526,00;AAD055v001;11,00;pc-5.1
942,00;526,00;AAA270v001;12,00;pc-5.1
943,00;526,00;AAB771v001;2,00;pc-5.1
944,00;526,00;AAD048v001;3,00;pc-5.1
945,00;526,00;AAD047v001;4,00;pc-5.1
946,00;526,00;AAD049v001;5,00;pc-5.1
947,00;526,00;AAD050v001;6,00;pc-5.1
948,00;526,00;AAD052v001;7,00;pc-5.1
949,00;526,00;AAD053v001;8,00;pc-5.1
950,00;526,00;AAD051v001;9,00;pc-5.1
951,00;532,00;AAA132v001;1,00;pc-5.1
952,00;532,00;AAA131v001;2,00;pc-5.1
953,00;532,00;AAA270v001;3,00;pc-5.1
954,00;537,00;AAA025v001;1,00;pc-5.1
955,00;537,00;AAA132v001;2,00;pc-5.1
956,00;537,00;AAA131v001;3,00;pc-5.1
957,00;537,00;AAA207v001;4,00;pc-5.1
958,00;537,00;AAA270v001;5,00;pc-5.1
959,00;540,00;AAB754v001;1,00;pc-5.1
960,00;540,00;AAD054v001;10,00;pc-5.1
961,00;540,00;AAD652v001;11,00;pc-5.1
962,00;540,00;AAD055v001;12,00;pc-5.1
963,00;540,00;AAA270v001;13,00;pc-5.1
964,00;540,00;AAB771v001;2,00;pc-5.1
965,00;540,00;AAD048v001;3,00;pc-5.1
966,00;540,00;AAD047v001;4,00;pc-5.1
967,00;540,00;AAD049v001;5,00;pc-5.1
968,00;540,00;AAD050v001;6,00;pc-5.1
969,00;540,00;AAD052v001;7,00;pc-5.1
970,00;540,00;AAD053v001;8,00;pc-5.1
971,00;540,00;AAD051v001;9,00;pc-5.1
972,00;536,00;EAB911v001;1,00;pc-5.1
973,00;536,00;AAA270v001;2,00;pc-5.1
974,00;550,00;AAA113v001;1,00;pc-5.1
975,00;550,00;AAA270v001;2,00;pc-5.1
976,00;546,00;AAA135v001;1,00;pc-5.1
977,00;546,00;AAA134v001;2,00;pc-5.1
978,00;546,00;AAA270v001;3,00;pc-5.1
979,00;548,00;AAA143v001;1,00;pc-5.1
980,00;548,00;AAA270v001;2,00;pc-5.1
981,00;551,00;AAA113v001;1,00;pc-5.1
982,00;551,00;AAA270v001;2,00;pc-5.1
983,00;554,00;AAA136v001;1,00;pc-5.1
984,00;554,00;AAA141v001;2,00;pc-5.1
985,00;554,00;AAA138v001;3,00;pc-5.1
986,00;554,00;AAA139v001;4,00;pc-5.1
987,00;554,00;AAA137v001;5,00;pc-5.1
988,00;554,00;AAA270v001;6,00;pc-5.1
989,00;557,00;AAA112v001;1,00;pc-5.1
990,00;557,00;AAA071v001;2,00;pc-5.1
991,00;557,00;AAA025v001;3,00;pc-5.1
992,00;557,00;AAA270v001;4,00;pc-5.1
993,00;558,00;AAA113v001;1,00;pc-5.1
994,00;558,00;AAA270v001;2,00;pc-5.1
995,00;564,00;AAA227v001;1,00;pc-5.1
996,00;564,00;AAA094v001;2,00;pc-5.1
997,00;564,00;AAA270v001;3,00;pc-5.1
998,00;566,00;AAA136v001;1,00;pc-5.1
999,00;566,00;AAA140v001;2,00;pc-5.1
1000,00;566,00;AAA138v001;3,00;pc-5.1
1001,00;566,00;AAA147v001;4,00;pc-5.1
1002,00;566,00;AAA139v001;5,00;pc-5.1
1003,00;566,00;AAA137v001;6,00;pc-5.1
1004,00;566,00;AAA270v001;7,00;pc-5.1
1005,00;567,00;AAA113v001;1,00;pc-5.1
1006,00;567,00;AAA270v001;2,00;pc-5.1
1007,00;569,00;AAA136v001;1,00;pc-5.1
1008,00;569,00;AAA145v001;2,00;pc-5.1
1009,00;569,00;AAA140v001;3,00;pc-5.1
1010,00;569,00;AAA138v001;4,00;pc-5.1
1011,00;569,00;AAA147v001;5,00;pc-5.1
1012,00;569,00;AAA139v001;6,00;pc-5.1
1013,00;569,00;AAA137v001;7,00;pc-5.1
1014,00;569,00;AAA270v001;8,00;pc-5.1
1015,00;576,00;AAA113v001;1,00;pc-5.1
1016,00;576,00;AAA593v001;2,00;pc-5.1
1017,00;576,00;AAA270v001;3,00;pc-5.1
1018,00;585,00;AAA135v001;1,00;pc-5.1
1019,00;585,00;AAA134v001;2,00;pc-5.1
1020,00;585,00;AAA270v001;3,00;pc-5.1
1021,00;588,00;AAA229v001;1,00;pc-5.1
1022,00;588,00;AAA143v001;2,00;pc-5.1
1023,00;588,00;AAA144v001;3,00;pc-5.1
1024,00;588,00;AAA270v001;4,00;pc-5.1
1025,00;589,00;AAA107v001;1,00;pc-5.1
1026,00;589,00;AAA270v001;2,00;pc-5.1
1027,00;591,00;AAA231v001;1,00;pc-5.1
1028,00;591,00;AAA025v001;2,00;pc-5.1
1029,00;591,00;AAA144v001;3,00;pc-5.1
1030,00;591,00;AAA230v001;4,00;pc-5.1
1031,00;591,00;AAA137v001;5,00;pc-5.1
1032,00;591,00;AAA270v001;6,00;pc-5.1
1033,00;595,00;AAA210v001;1,00;pc-5.1
1034,00;595,00;AAA270v001;2,00;pc-5.1
1035,00;601,00;AAA158v001;1,00;pc-5.1
1036,00;601,00;AAA157v001;2,00;pc-5.1
1037,00;601,00;AAA270v001;3,00;pc-5.1
1038,00;602,00;AAA136v001;1,00;pc-5.1
1039,00;602,00;AAA232v001;2,00;pc-5.1
1040,00;602,00;AAA146v001;3,00;pc-5.1
1041,00;602,00;AAA139v001;4,00;pc-5.1
1042,00;602,00;AAA270v001;5,00;pc-5.1
1043,00;603,00;AAA210v001;1,00;pc-5.1
1044,00;603,00;AAA270v001;2,00;pc-5.1
1045,00;611,00;AAA136v001;1,00;pc-5.1
1046,00;611,00;AAA233v001;2,00;pc-5.1
1047,00;611,00;AAA145v001;3,00;pc-5.1
1048,00;611,00;AAA139v001;4,00;pc-5.1
1049,00;611,00;AAA156v001;5,00;pc-5.1
1050,00;611,00;AAA270v001;6,00;pc-5.1
1051,00;608,00;AAA107v001;1,00;pc-5.1
1052,00;608,00;AAA270v001;2,00;pc-5.1
1053,00;613,00;AAD066v001;1,00;pc-5.1
1054,00;613,00;AAA593v001;2,00;pc-5.1
1055,00;613,00;AAA270v001;3,00;pc-5.1
1056,00;619,00;AAD066v001;1,00;pc-5.1
1057,00;619,00;AAA593v001;2,00;pc-5.1
1058,00;619,00;AAA270v001;3,00;pc-5.1
1059,00;633,00;AAD066v001;1,00;pc-5.1
1060,00;633,00;AAA593v001;2,00;pc-5.1
1061,00;633,00;AAA270v001;3,00;pc-5.1
1062,00;642,00;AAD066v001;1,00;pc-5.1
1063,00;642,00;AAA593v001;2,00;pc-5.1
1064,00;642,00;AAA270v001;3,00;pc-5.1
1065,00;641,00;AAA237v001;1,00;pc-5.1
1066,00;641,00;AAA235v001;2,00;pc-5.1
