KlasseMerkmal_Nr;Klasse_ID;Merkmal_IDs;Einheit_ID;Sortier_Nr;Mussmerkmal
20657,00;EAB794c026;AAA358f001;;4,00;FALSE
20658,00;EAB794c026;AAA303f001;AAA005u001;5,00;FALSE
20659,00;EAB794c026;AAA026f001;;6,00;FALSE
20660,00;EAB795c002;EAC430f001;;1,00;TRUE
20661,00;EAB798c004;AAA197f001;AAA035u001;1,00;FALSE
20662,00;EAB800c023;AAA040f001;AAA001u001;1,00;FALSE
20663,00;EAB800c023;AAA031f001;AAA001u001;2,00;FALSE
20664,00;EAB800c023;EAB051f001;;3,00;FALSE
20665,00;EAB800c023;AAA197f001;AAA017u001;4,00;FALSE
20666,00;EAB801c004;EAB543f001;;1,00;FALSE
20667,00;EAB803c003;AAC081f001;;1,00;TRUE
20668,00;EAB804c002;AAC081f001;;1,00;TRUE
20669,00;EAB805c005;AAA032f001;AAA001u001;1,00;FALSE
20670,00;EAB806c002;AAA002f001;AAA001u001;1,00;TRUE
20671,00;EAB807c002;EAC512f001;;1,00;TRUE
20672,00;EAB808c002;EAC512f001;;1,00;TRUE
20673,00;EAB809c002;AAA024f001;AAA001u001;1,00;TRUE
20674,00;EAB810c002;EAC431f001;;1,00;TRUE
20675,00;EAB811c007;AAA026f001;;1,00;FALSE
20676,00;EAB812c007;AAB222f001;;1,00;FALSE
20677,00;EAB813c002;AAA002f001;AAA001u001;1,00;TRUE
20678,00;EAB815c002;EAC425f001;;1,00;TRUE
20679,00;EAB817c013;AAA040f001;AAA001u001;1,00;FALSE
20680,00;EAB817c013;AAA002f001;AAA001u001;2,00;FALSE
20681,00;EAB817c013;EAB190f001;;3,00;FALSE
20682,00;EAB818c011;AAA032f001;AAA001u001;1,00;FALSE
20683,00;EAB818c011;AAA025f001;AAA001u001;2,00;FALSE
20684,00;EAB818c011;EAB190f001;;3,00;FALSE
20685,00;EAB821c003;EAB190f001;;1,00;FALSE
20686,00;EAB822c016;AAA040f001;AAA001u001;1,00;FALSE
20687,00;EAB822c016;AAA002f001;AAA001u001;2,00;FALSE
20688,00;EAB822c016;AAA026f001;;3,00;FALSE
20689,00;EAB822c016;EAB190f001;;4,00;FALSE
20690,00;EAB823c006;EAB190f001;;1,00;FALSE
20691,00;EAB823c006;AAA032f001;AAA001u001;2,00;FALSE
20692,00;EAB824c014;AAA408f001;AAA001u001;1,00;FALSE
20693,00;EAB824c014;AAA081f001;AAA001u001;2,00;FALSE
20694,00;EAB824c014;AAA122f001;AAA001u001;3,00;FALSE
20695,00;EAB824c014;AAA040f001;AAA001u001;4,00;FALSE
20696,00;EAB825c009;AAA122f001;AAA001u001;1,00;FALSE
20697,00;EAB825c009;AAA040f001;AAA001u001;2,00;FALSE
20698,00;EAB826c032;AAA032f001;AAA001u001;1,00;FALSE
20699,00;EAB826c032;AAA472f001;AAA001u001;2,00;FALSE
20700,00;EAB826c032;AAA031f001;AAA001u001;3,00;FALSE
20701,00;EAB826c032;AAA541f001;;4,00;FALSE
20702,00;EAB827c002;EAB048f001;AAA001u001;1,00;TRUE
20703,00;EAB828c014;AAA032f001;AAA001u001;1,00;FALSE
20704,00;EAB828c014;AAA040f001;AAA001u001;2,00;FALSE
20705,00;EAB828c014;EAB586f001;AAA013u001;3,00;FALSE
20706,00;EAB829c027;AAA178f001;AAA001u001;1,00;FALSE
20707,00;EAB829c027;AAA031f001;AAA001u001;2,00;FALSE
20708,00;EAB829c027;EAB190f001;;3,00;FALSE
20709,00;EAB829c027;EAB587f001;AAA013u001;4,00;FALSE
20710,00;EAB829c027;AAA541f001;;5,00;FALSE
20711,00;EAB830c024;AAA178f001;AAA001u001;1,00;FALSE
20712,00;EAB830c024;AAA031f001;AAA001u001;2,00;FALSE
20713,00;EAB830c024;AAA030f001;AAA001u001;3,00;FALSE
20714,00;EAB830c024;AAA541f001;;4,00;FALSE
20715,00;EAB832c014;AAA031f001;AAA001u001;1,00;FALSE
20716,00;EAB832c014;AAA040f001;AAA001u001;2,00;FALSE
20717,00;EAB832c014;AAB222f001;;3,00;FALSE
20718,00;EAB833c006;EAB191f001;AAA038u001;1,00;FALSE
20719,00;EAB834c013;AAA358f001;;1,00;FALSE
20720,00;EAB834c013;AAA197f001;AAA002u001;2,00;FALSE
20721,00;EAB835c002;EAC442f001;;1,00;TRUE
20722,00;EAB836c004;AAA197f001;AAA022u001;1,00;FALSE
20723,00;EAB837c005;AAA040f001;AAA001u001;1,00;FALSE
20724,00;EAB839c014;AAA683f001;;1,00;FALSE
20725,00;EAB839c014;AAA081f001;AAA001u001;2,00;FALSE
20726,00;EAB839c014;AAA003f001;AAA002u001;3,00;FALSE
20727,00;EAB843c004;EAB510f001;;1,00;FALSE
20728,00;EAB844c002;AAB223f001;;1,00;TRUE
20729,00;EAB845c002;EAB103f001;AAA001u001;1,00;TRUE
20730,00;EAB846c002;AAA002f001;AAA001u001;1,00;TRUE
20731,00;EAB847c011;AAA040f001;AAA001u001;1,00;FALSE
20732,00;EAB847c011;AAA031f001;AAA001u001;2,00;FALSE
20733,00;EAB847c011;AAA407f001;AAA001u001;3,00;FALSE
20734,00;EAB848c002;AAB435f001;;1,00;TRUE
20735,00;EAB849c011;EAA405f001;;1,00;FALSE
20736,00;EAB850c019;EAA405f001;;1,00;FALSE
20737,00;EAB851c013;EAA405f001;;1,00;FALSE
20738,00;EAB852c002;EAC440f001;;1,00;TRUE
20739,00;EAB853c017;AAA002f001;AAA001u001;1,00;FALSE
20740,00;EAB853c017;AAA885f001;AAA009u001;2,00;FALSE
20741,00;EAB853c017;EAA405f001;;3,00;FALSE
20742,00;EAB854c002;AAA741f001;AAA001u001;1,00;TRUE
20743,00;EAB855c003;EAB510f001;;1,00;FALSE
20744,00;EAB856c014;EAA984f001;;1,00;FALSE
20745,00;EAB856c014;AAA032f001;AAA001u001;2,00;FALSE
20746,00;EAB856c014;EAB588f001;;3,00;FALSE
20747,00;EAB857c002;AAA032f001;AAA001u001;1,00;TRUE
20748,00;EAB858c002;AAC213f001;AAA001u001;1,00;TRUE
20749,00;EAB859c002;AAA208f001;AAA001u001;1,00;TRUE
20750,00;EAB860c002;AAA032f001;AAA001u001;1,00;TRUE
20751,00;EAB861c002;AAA026f001;;1,00;FALSE
20752,00;EAB861c002;EAC338f001;;2,00;FALSE
20753,00;EAB861c002;EAB073f001;AAA001u001;3,00;FALSE
20754,00;EAB861c002;AAC081f001;;4,00;FALSE
20755,00;EAB861c002;EAB589f001;;5,00;FALSE
20756,00;EAB872c002;AAA197f001;AAA035u001;1,00;TRUE
20757,00;EAB873c002;EAC518f001;AAA002u001;1,00;TRUE
20758,00;EAB874c013;AAA678f001;AAA017u001;1,00;FALSE
20759,00;EAB877c013;AAA026f001;;1,00;FALSE
20760,00;EAB877c013;EAB494f001;;2,00;FALSE
20761,00;EAB879c008;AAA031f001;AAA032u001;1,00;FALSE
20762,00;EAB879c008;AAA040f001;AAA032u001;2,00;FALSE
20763,00;EAB881c005;AAA197f001;AAA022u001;1,00;FALSE
20764,00;EAB882c003;EAC465f001;;1,00;TRUE
20765,00;EAB883c004;AAA031f001;AAA032u001;1,00;FALSE
20766,00;EAB884c002;AAA002f001;AAA001u001;1,00;TRUE
20767,00;EAB885c008;AAA081f001;AAA001u001;1,00;FALSE
20768,00;EAB885c008;AAA294f001;AAA001u001;2,00;FALSE
20769,00;EAB885c008;AAA073f001;AAA001u001;3,00;FALSE
20770,00;EAB886c010;AAA081f001;AAA001u001;1,00;FALSE
20771,00;EAB886c010;AAA294f001;AAA001u001;2,00;FALSE
20772,00;EAB886c010;EAB126f001;AAA001u001;3,00;FALSE
20773,00;EAB886c010;AAA073f001;AAA001u001;4,00;FALSE
20774,00;EAB887c013;AAA081f001;AAA001u001;1,00;FALSE
20775,00;EAB887c013;EAB126f001;AAA001u001;2,00;FALSE
20776,00;EAB887c013;AAA294f001;AAA001u001;3,00;FALSE
20777,00;EAB887c013;AAC539f001;AAA001u001;4,00;FALSE
20778,00;EAB887c013;AAA073f001;AAA001u001;5,00;FALSE
20779,00;EAB888c012;AAA081f001;AAA001u001;1,00;FALSE
20780,00;EAB888c012;EAB126f001;AAA001u001;2,00;FALSE
20781,00;EAB888c012;AAA294f001;AAA001u001;3,00;FALSE
20782,00;EAB888c012;AAC539f001;AAA001u001;4,00;FALSE
20783,00;EAB888c012;AAA073f001;AAA001u001;5,00;FALSE
20784,00;EAB889c014;AAA081f001;AAA001u001;1,00;FALSE
20785,00;EAB889c014;AAC534f001;AAA004u001;2,00;FALSE
20786,00;EAB889c014;EAB126f001;AAA001u001;3,00;FALSE
20787,00;EAB889c014;AAA294f001;AAA001u001;4,00;FALSE
20788,00;EAB889c014;AAA073f001;AAA001u001;5,00;FALSE
20789,00;EAB890c013;AAA081f001;AAA001u001;1,00;FALSE
20790,00;EAB890c013;EAB126f001;AAA001u001;2,00;FALSE
20791,00;EAB890c013;AAA294f001;AAA001u001;3,00;FALSE
20792,00;EAB890c013;AAC539f001;AAA001u001;4,00;FALSE
20793,00;EAB890c013;AAA073f001;AAA001u001;5,00;FALSE
20794,00;EAB891c012;AAA081f001;AAA001u001;1,00;FALSE
20795,00;EAB891c012;EAB126f001;AAA001u001;2,00;FALSE
20796,00;EAB891c012;AAA294f001;AAA001u001;3,00;FALSE
20797,00;EAB891c012;AAC539f001;AAA001u001;4,00;FALSE
20798,00;EAB891c012;AAA073f001;AAA001u001;5,00;FALSE
20799,00;EAB892c012;AAA081f001;AAA001u001;1,00;FALSE
20800,00;EAB892c012;EAB126f001;AAA001u001;2,00;FALSE
20801,00;EAB892c012;AAA294f001;AAA001u001;3,00;FALSE
20802,00;EAB892c012;AAC539f001;AAA001u001;4,00;FALSE
20803,00;EAB892c012;AAA073f001;AAA001u001;5,00;FALSE
20804,00;EAB893c009;AAD004f001;AAA001u001;1,00;FALSE
20805,00;EAB893c009;AAA294f001;AAA001u001;2,00;FALSE
20806,00;EAB893c009;AAA830f001;AAA001u001;3,00;FALSE
20807,00;EAB894c012;AAA081f001;AAA001u001;1,00;FALSE
20808,00;EAB894c012;AAC534f001;AAA004u001;2,00;FALSE
20809,00;EAB894c012;AAA294f001;AAA001u001;3,00;FALSE
20810,00;EAB894c012;AAA073f001;AAA001u001;4,00;FALSE
20811,00;EAB895c012;AAA081f001;AAA001u001;1,00;FALSE
20812,00;EAB895c012;AAC534f001;AAA004u001;2,00;FALSE
20813,00;EAB895c012;AAA294f001;AAA001u001;3,00;FALSE
20814,00;EAB895c012;AAA073f001;AAA001u001;4,00;FALSE
20815,00;EAB897c006;AAA003f001;AAA009u001;1,00;FALSE
20816,00;EAB897c006;EAB027f001;AAA001u001;2,00;FALSE
20817,00;EAB898c002;AAA040f001;AAA001u001;1,00;TRUE
20818,00;EAB898c002;AAA031f001;AAA001u001;2,00;FALSE
20819,00;EAB899c014;AAA002f001;AAA001u001;1,00;FALSE
20820,00;EAB899c014;AAA040f001;AAA001u001;2,00;FALSE
20821,00;EAB899c014;AAA031f001;AAA001u001;3,00;FALSE
20822,00;EAB899c014;AAA003f001;AAA009u001;4,00;FALSE
20823,00;EAB899c014;AAC361f001;AAA001u001;5,00;FALSE
20824,00;EAB900c049;AAA026f001;;1,00;FALSE
20825,00;EAB900c049;AAA031f001;AAA001u001;2,00;FALSE
20826,00;EAB900c049;AAB222f001;;3,00;FALSE
20827,00;EAB902c007;AAA358f001;;1,00;FALSE
20828,00;EAB904c002;EAC510f001;AAA001u001;1,00;TRUE
20829,00;EAB904c002;EAC511f001;AAA038u001;2,00;FALSE
20830,00;EAB906c035;EAB121f001;;1,00;FALSE
20831,00;EAB906c035;AAA407f001;AAA076u001;2,00;FALSE
20832,00;EAB906c035;AAA002f001;AAA001u001;3,00;FALSE
20833,00;EAB906c035;AAA040f001;AAA001u001;4,00;FALSE
20834,00;EAB906c035;EAB495f001;;5,00;FALSE
20835,00;EAB907c012;AAA040f001;AAA001u001;1,00;FALSE
20836,00;EAB907c012;EAB121f001;;2,00;FALSE
20837,00;EAB907c012;EAB127f001;AAA084u001;3,00;FALSE
20838,00;EAB909c019;AAA358f001;;1,00;FALSE
20839,00;EAB909c019;AAB223f001;;2,00;FALSE
20840,00;EAB909c019;AAA032f001;AAA001u001;3,00;FALSE
20841,00;EAB909c019;AAB222f001;;4,00;FALSE
20842,00;EAB910c007;AAB222f001;;1,00;FALSE
20843,00;EAB911c019;AAA040f001;AAA001u001;1,00;FALSE
20844,00;EAB911c019;AAA002f001;AAA001u001;2,00;FALSE
20845,00;EAB911c019;AAB222f001;;3,00;FALSE
20846,00;EAB911c019;AAA358f001;;4,00;FALSE
20847,00;EAB912c022;AAA358f001;;1,00;FALSE
20848,00;EAB913c022;AAA780f001;AAA001u001;1,00;FALSE
20849,00;EAB913c022;AAA358f001;;2,00;FALSE
20850,00;EAB913c022;AAA002f001;AAA001u001;3,00;FALSE
20851,00;EAB913c022;AAA407f001;AAA001u001;4,00;FALSE
20852,00;EAB914c006;AAA040f001;AAA001u001;1,00;FALSE
20853,00;EAB914c006;AAA031f001;AAA001u001;2,00;FALSE
20854,00;EAB915c021;AAA358f001;;1,00;FALSE
20855,00;EAB916c007;AAA358f001;;1,00;FALSE
20856,00;EAB917c004;AAA002f001;AAA001u001;1,00;FALSE
20857,00;EAB918c002;EAB332f001;AAA004u001;1,00;TRUE
20858,00;EAB919c009;EAB504f002;AAA001u001;1,00;FALSE
20859,00;EAB919c009;EAB505f001;AAA001u001;2,00;FALSE
20860,00;EAB922c006;AAC181f001;AAA001u001;1,00;FALSE
20861,00;EAB922c006;AAA003f001;AAA002u001;2,00;FALSE
20862,00;EAB923c004;AAA197f001;AAA002u001;1,00;FALSE
20863,00;EAB924c002;EAC530f001;AAA001u001;1,00;TRUE
20864,00;EAB925c007;AAA040f001;AAA001u001;1,00;FALSE
20865,00;EAB925c007;AAA002f001;AAA001u001;2,00;FALSE
20866,00;EAB926c004;AAA197f001;AAA035u001;1,00;FALSE
20867,00;EAB929c020;AAA358f001;;1,00;FALSE
20868,00;EAB929c020;AAB358f001;AAA001u001;2,00;FALSE
20869,00;EAB929c020;EAB137f001;AAA001u001;3,00;FALSE
20870,00;EAB929c020;AAA678f001;AAA017u001;4,00;FALSE
20871,00;EAB930c002;AAA040f001;AAA001u001;1,00;TRUE
20872,00;EAB930c002;AAA031f001;AAA001u001;2,00;FALSE
20873,00;EAB930c002;AAA472f001;AAA001u001;3,00;FALSE
20874,00;EAB931c026;AAA040f001;AAA001u001;1,00;FALSE
20875,00;EAB931c026;AAA031f001;AAA001u001;2,00;FALSE
20876,00;EAB931c026;AAA472f001;AAA001u001;3,00;FALSE
20877,00;EAB931c026;AAA945f001;;4,00;FALSE
20878,00;EAB931c026;AAA358f001;;5,00;FALSE
20879,00;EAB931c026;AAB761f001;AAA017u001;6,00;FALSE
20880,00;EAB932c007;AAA031f001;AAA001u001;1,00;FALSE
20881,00;EAB932c007;AAA350f001;AAA038u001;2,00;FALSE
20882,00;EAB934c005;AAA407f001;AAA001u001;1,00;FALSE
20883,00;EAB936c014;AAA358f001;;1,00;FALSE
20884,00;EAB936c014;EAA462f001;;2,00;FALSE
20885,00;EAB936c014;AAA002f001;AAA001u001;3,00;FALSE
20886,00;EAB936c014;AAA040f001;AAA001u001;4,00;FALSE
20887,00;EAB937c016;AAA358f001;;1,00;FALSE
20888,00;EAB937c016;AAA885f001;AAA009u001;2,00;FALSE
20889,00;EAB937c016;EAB506f001;AAA001u001;3,00;FALSE
20890,00;EAB937c016;EAB507f001;AAA001u001;4,00;FALSE
20891,00;EAB938c013;AAA885f001;AAA009u001;1,00;FALSE
20892,00;EAB938c013;AAA002f001;AAA001u001;2,00;FALSE
20893,00;EAB938c013;AAA040f001;AAA001u001;3,00;FALSE
20894,00;EAB939c004;AAA197f001;AAA035u001;1,00;FALSE
20895,00;EAB940c002;AAA197f001;AAA002u001;1,00;TRUE
20896,00;EAB942c032;EAB064f001;;1,00;FALSE
20897,00;EAB942c032;AAA081f001;AAA001u001;2,00;FALSE
20898,00;EAB942c032;EAB508f001;;3,00;FALSE
20899,00;EAB942c032;EAB509f001;;4,00;FALSE
20900,00;EAB943c002;EAC507f001;AAA042u001;1,00;TRUE
20901,00;EAB943c002;EAB121f001;;2,00;TRUE
20902,00;EAB944c018;AAA358f001;;1,00;FALSE
20903,00;EAB944c018;AAA197f001;AAA022u001;2,00;FALSE
20904,00;EAB944c018;AAA002f001;AAA001u001;3,00;FALSE
20905,00;EAB944c018;AAA040f001;AAA001u001;4,00;FALSE
20906,00;EAB944c018;AAA031f001;AAA001u001;5,00;FALSE
20907,00;EAB945c015;AAA358f001;;1,00;FALSE
20908,00;EAB945c015;AAA197f001;AAA022u001;2,00;FALSE
20909,00;EAB945c015;AAA002f001;AAA001u001;3,00;FALSE
20910,00;EAB945c015;AAA040f001;AAA001u001;4,00;FALSE
20911,00;EAB945c015;AAA031f001;AAA001u001;5,00;FALSE
20912,00;EAB946c014;AAA026f001;;1,00;FALSE
20913,00;EAB946c014;AAA052f001;;2,00;FALSE
20914,00;EAB954c005;EAB510f001;;1,00;FALSE
20915,00;EAB955c004;AAC361f001;AAA001u001;1,00;FALSE
20916,00;EAB956c002;AAA885f001;AAA009u001;1,00;TRUE
20917,00;EAB957c007;AAA358f001;;1,00;FALSE
20918,00;EAB958c012;AAA032f001;AAA001u001;1,00;FALSE
20919,00;EAB958c012;EAA558f001;;2,00;FALSE
20920,00;EAB959c002;EAC400f001;;1,00;TRUE
20921,00;EAB962c010;AAB222f001;;1,00;FALSE
20922,00;EAB963c030;AAD084f001;AAA018u001;1,00;FALSE
20923,00;EAB963c030;AAA358f001;;2,00;FALSE
20924,00;EAB963c030;AAD083f001;AAA014u001;3,00;FALSE
20925,00;EAB963c030;AAB853f001;AAA027u001;4,00;FALSE
20926,00;EAB963c030;AAB831f001;AAA027u001;5,00;FALSE
20927,00;EAB963c030;EAB130f001;AAA001u001;6,00;FALSE
20928,00;EAB963c030;EAB131f001;AAA096u001;7,00;FALSE
20929,00;EAB963c030;EAB132f001;AAA096u001;8,00;FALSE
20930,00;EAB963c030;AAA197f001;AAA035u001;9,00;FALSE
20931,00;EAB963c030;EAB511f002;EAA041u001;10,00;FALSE
20932,00;EAB963c030;EAB512f001;EAA041u001;11,00;FALSE
20933,00;EAB964c005;EAB513f001;AAA001u001;1,00;FALSE
20934,00;EAB966c007;AAA022f001;;1,00;FALSE
20935,00;EAB967c006;AAC529f001;AAA001u001;1,00;FALSE
20936,00;EAB967c006;EAB144f001;AAA001u001;2,00;FALSE
20937,00;EAB968c016;AAA678f001;AAA017u001;1,00;FALSE
20938,00;EAB969c021;EAB145f001;;1,00;FALSE
20939,00;EAB969c021;AAA224f001;AAA001u001;2,00;FALSE
20940,00;EAB969c021;AAA030f001;AAA001u001;3,00;FALSE
20941,00;EAB970c010;AAA081f001;AAA001u001;1,00;FALSE
20942,00;EAB970c010;EAB146f001;AAA001u001;2,00;FALSE
20943,00;EAB970c010;EAB147f001;AAA001u001;3,00;FALSE
20944,00;EAB970c010;AAC449f001;AAA001u001;4,00;FALSE
20945,00;EAB971c010;EAB146f001;AAA001u001;1,00;FALSE
20946,00;EAB971c010;EAB147f001;AAA001u001;2,00;FALSE
20947,00;EAB971c010;AAA081f001;AAA001u001;3,00;FALSE
20948,00;EAB971c010;AAC449f001;AAA001u001;4,00;FALSE
20949,00;EAB972c009;AAB892f002;AAA001u001;1,00;FALSE
20950,00;EAB972c009;AAB874f001;AAA001u001;2,00;FALSE
20951,00;EAB972c009;AAC539f001;AAA001u001;3,00;FALSE
20952,00;EAB973c008;EAB560f001;AAA001u001;1,00;FALSE
20953,00;EAB973c008;EAB559f001;AAA001u001;2,00;FALSE
20954,00;EAB977c014;AAC213f001;AAA001u001;1,00;FALSE
20955,00;EAB977c014;AAB607f001;AAA003u001;2,00;FALSE
20956,00;EAB977c014;EAB560f001;AAA001u001;3,00;FALSE
20957,00;EAB977c014;EAB559f001;AAA001u001;4,00;FALSE
20958,00;EAB978c006;AAA032f001;AAA001u001;1,00;FALSE
20959,00;EAB978c006;AAA002f001;AAA001u001;2,00;FALSE
20960,00;EAB979c012;AAB222f001;;1,00;FALSE
20961,00;EAB979c012;EAB522f001;AAA001u001;2,00;FALSE
20962,00;EAB979c012;EAB523f001;AAA001u001;3,00;FALSE
20963,00;EAB981c002;EAA073f001;;1,00;TRUE
20964,00;EAB986c009;AAC181f001;AAA001u001;1,00;FALSE
20965,00;EAB986c009;AAA081f001;AAA001u001;2,00;FALSE
20966,00;EAB986c009;AAA600f001;;3,00;FALSE
20967,00;EAB986c009;EAB129f001;AAA001u001;4,00;FALSE
20968,00;EAB988c010;AAA600f001;;1,00;FALSE
20969,00;EAB988c010;EAB129f001;AAA001u001;2,00;FALSE
20970,00;EAB988c010;EAB070f001;;3,00;FALSE
20971,00;EAB989c013;AAB222f001;;1,00;FALSE
20972,00;EAB989c013;AAA002f001;AAA001u001;2,00;FALSE
20973,00;EAB989c013;AAA040f001;AAA001u001;3,00;FALSE
20974,00;EAB990c010;AAA002f001;AAA001u001;1,00;FALSE
20975,00;EAB990c010;AAA040f001;AAA001u001;2,00;FALSE
20976,00;EAB990c010;AAA407f001;AAA001u001;3,00;FALSE
20977,00;EAB991c010;AAA031f001;AAA001u001;1,00;FALSE
20978,00;EAB991c010;AAA040f001;AAA001u001;2,00;FALSE
20979,00;EAB991c010;AAA472f001;AAA001u001;3,00;FALSE
20980,00;EAB991c010;AAA197f001;AAA022u001;4,00;FALSE
20981,00;EAB992c012;AAA002f001;AAA001u001;1,00;FALSE
20982,00;EAB992c012;AAB222f001;;2,00;FALSE
20983,00;EAB992c012;EAB466f001;AAA001u001;3,00;FALSE
20984,00;EAB993c018;AAA022f001;;1,00;FALSE
20985,00;EAB994c007;AAA026f001;;1,00;FALSE
20986,00;EAB995c022;AAA026f001;;1,00;FALSE
20987,00;EAB995c022;AAA358f001;;2,00;FALSE
20988,00;EAB995c022;AAA031f001;AAA001u001;3,00;FALSE
20989,00;EAB995c022;AAA032f001;AAA001u001;4,00;FALSE
20990,00;EAB996c010;AAA024f001;AAA001u001;1,00;FALSE
20991,00;EAB996c010;AAA040f001;AAA001u001;2,00;FALSE
20992,00;EAB996c010;AAA294f001;AAA001u001;3,00;FALSE
20993,00;EAB996c010;AAC538f001;AAA017u001;4,00;FALSE
20994,00;EAB997c002;EAC408f001;;1,00;TRUE
20995,00;EAB998c013;AAB222f001;;1,00;FALSE
20996,00;EAB998c013;AAA002f001;AAA001u001;2,00;FALSE
20997,00;EAB998c013;AAA040f001;AAA001u001;3,00;FALSE
20998,00;EAB999c012;AAB222f001;;1,00;FALSE
20999,00;EAB999c012;AAA002f001;AAA001u001;2,00;FALSE
21000,00;EAB999c012;AAA040f001;AAA001u001;3,00;FALSE
21001,00;EAC001c013;AAA002f001;AAA001u001;1,00;FALSE
21002,00;EAC001c013;AAB222f001;;2,00;FALSE
21003,00;EAC001c013;EAB466f001;AAA001u001;3,00;FALSE
21004,00;EAC002c013;AAA213f001;AAA001u001;1,00;FALSE
21005,00;EAC002c013;AAC312f001;AAA001u001;2,00;FALSE
21006,00;EAC002c013;AAB358f001;AAA001u001;3,00;FALSE
21007,00;EAC004c006;AAA002f001;AAA001u001;1,00;FALSE
21008,00;EAC004c006;AAA040f001;AAA001u001;2,00;FALSE
21009,00;EAC005c007;AAA026f001;;1,00;FALSE
21010,00;EAC007c033;AAA081f001;AAA001u001;1,00;FALSE
21011,00;EAC007c033;EAB072f001;AAA001u001;2,00;FALSE
21012,00;EAC007c033;EAB524f001;;3,00;FALSE
21013,00;EAC008c006;EAB525f001;;1,00;FALSE
21014,00;EAC008c006;EAB526f001;;2,00;FALSE
21015,00;EAC009c035;AAA032f001;AAA001u001;1,00;FALSE
21016,00;EAC009c035;AAB223f001;;2,00;FALSE
21017,00;EAC009c035;AAA002f001;AAA001u001;3,00;FALSE
21018,00;EAC009c035;AAA040f001;AAA001u001;4,00;FALSE
21019,00;EAC009c035;AAA031f001;AAA001u001;5,00;FALSE
21020,00;EAC009c035;AAA022f001;;6,00;FALSE
21021,00;EAC010c041;AAA004f001;;1,00;FALSE
21022,00;EAC010c041;AAB181f001;;2,00;FALSE
21023,00;EAC010c041;AAA081f001;AAA001u001;3,00;FALSE
21024,00;EAC010c041;AAA003f001;AAA002u001;4,00;FALSE
21025,00;EAC010c041;EAB148f001;;5,00;FALSE
21026,00;EAC010c041;AAA833f001;;6,00;FALSE
21027,00;EAC010c041;AAD140f001;;7,00;FALSE
21028,00;EAC010c041;EAB119f001;;8,00;FALSE
21029,00;EAC010c041;EAB118f001;;9,00;FALSE
21030,00;EAC010c041;EAB527f001;AAA001u001;10,00;FALSE
21031,00;EAC010c041;EAB528f001;AAA001u001;11,00;FALSE
21032,00;EAC010c041;EAB529f001;AAA001u001;12,00;FALSE
21033,00;EAC011c006;AAA002f001;AAA001u001;1,00;FALSE
21034,00;EAC011c006;AAA032f001;AAA001u001;2,00;FALSE
21035,00;EAC012c005;AAA032f001;AAA001u001;1,00;FALSE
21036,00;EAC013c005;AAA032f001;AAA001u001;1,00;FALSE
21037,00;EAC016c012;AAC181f001;AAA001u001;1,00;FALSE
21038,00;EAC016c012;AAA040f001;AAA001u001;2,00;FALSE
21039,00;EAC016c012;AAA081f001;AAA001u001;3,00;FALSE
21040,00;EAC016c012;AAA953f001;AAA001u001;4,00;FALSE
21041,00;EAC016c012;AAC132f001;AAA001u001;5,00;FALSE
21042,00;EAC019c007;AAA358f001;;1,00;FALSE
21043,00;EAC020c015;AAB868f001;AAA001u001;1,00;FALSE
21044,00;EAC020c015;AAB892f002;AAA001u001;2,00;FALSE
21045,00;EAC020c015;AAB874f001;AAA001u001;3,00;FALSE
21046,00;EAC020c015;EAB154f001;AAA001u001;4,00;FALSE
21047,00;EAC020c015;EAB671f002;AAA001u001;5,00;FALSE
21048,00;EAC021c007;AAB222f001;;1,00;FALSE
21049,00;EAC022c016;AAA026f001;;1,00;FALSE
21050,00;EAC022c016;AAA002f001;AAA001u001;2,00;FALSE
21051,00;EAC022c016;AAA040f001;AAA001u001;3,00;FALSE
21052,00;EAC022c016;AAA031f001;AAA001u001;4,00;FALSE
21053,00;EAC022c016;EAB538f001;;5,00;FALSE
21054,00;EAC022c016;EAB539f001;;6,00;FALSE
21055,00;EAC023c024;AAA022f001;;1,00;FALSE
21056,00;EAC023c024;AAA002f001;AAA001u001;2,00;FALSE
21057,00;EAC023c024;AAA040f001;AAA001u001;3,00;FALSE
21058,00;EAC023c024;AAA031f001;AAA001u001;4,00;FALSE
21059,00;EAC023c024;EAB432f001;AAA001u001;5,00;FALSE
21060,00;EAC023c024;EAB437f001;AAA001u001;6,00;FALSE
21061,00;EAC024c002;AAB823f001;;1,00;TRUE
21062,00;EAC028c003;EAA806f001;AAA017u001;1,00;FALSE
21063,00;EAC032c004;AAA197f001;AAA022u001;1,00;FALSE
21064,00;EAC033c016;AAA081f001;AAA001u001;1,00;FALSE
21065,00;EAC033c016;AAA544f001;AAA001u001;2,00;FALSE
21066,00;EAC033c016;EAB672f001;;3,00;FALSE
21067,00;EAC034c020;AAA026f001;;1,00;FALSE
21068,00;EAC034c020;AAA358f001;;2,00;FALSE
21069,00;EAC034c020;AAB222f001;;3,00;FALSE
21070,00;EAC036c012;AAB223f001;;1,00;FALSE
21071,00;EAC036c012;AAB222f001;;2,00;FALSE
21072,00;EAC038c014;AAA002f001;AAA001u001;1,00;FALSE
21073,00;EAC038c014;AAB223f001;;2,00;FALSE
21074,00;EAC038c014;AAB222f001;;3,00;FALSE
21075,00;EAC039c011;AAA036f001;AAA001u001;1,00;FALSE
21076,00;EAC039c011;AAB222f001;;2,00;FALSE
